발생일시_년,발생일시_월,발생장소_시도,발생장소_시군,평균풍속,평균상대습도
2006,11,경기,의정부,1.6,63
2006,11,강원,화천,1.3,72
2006,11,강원,고성,3.1,53
2006,11,강원,양구,1.3,72
2006,11,강원,횡성,1.1,66
2006,11,강원,평창,-,-
2006,11,강원,양양,3.1,53
2006,11,강원,삼척,3.1,53
2006,11,충북,단양,1.7,68
2006,11,충북,음성,1.5,73
2006,11,충북,진천,1.5,73
2006,11,충북,영동,1.2,74
2006,11,충북,옥천,1.2,74
2006,11,충북,증평,1.2,74
2006,11,충북,괴산,1.2,74
2006,11,충북,청원,1.5,61
2006,11,충남,아산,1.7,67
2006,11,충남,공주,1.7,68
2006,11,충남,논산,1.1,73
2006,11,충남,당진,3.2,68
2006,11,충남,태안,3.2,68
2006,11,충남,예산,-,-
2006,11,충남,청양,2.3,63
2006,11,충남,서천,1.7,68
2006,11,충남,계룡,1.1,73
2006,11,전북,무주,1.7,72
2006,11,전북,진안,1.7,72
2006,11,전북,김제,2,65
2006,11,전북,익산,2,65
2006,11,전북,완주,2,65
2006,11,전남,목포,2.5,67
2006,11,전남,영암,2.5,67
2006,11,전남,무안,2,62
2006,11,전남,신안,2,62
2006,11,전남,나주,2,62
2006,11,전남,구례,2,62
2006,11,전남,담양,2,62
2006,11,전남,곡성,-,-
2006,11,전남,화순,-,-
2006,11,전남,장성,-,-
2006,11,전남,함평,2,62
2006,11,경북,청도,1.6,70
2006,11,경북,경산,1.6,70
2006,11,경북,예천,1.6,68
2006,11,경북,고령,1.6,68
2006,11,경북,성주,1.5,66
2006,11,경북,군위,1.5,66
2006,11,경북,김천,1.5,66
2006,11,경북,칠곡,2.9,61
2006,11,경북,영양,-,-
2006,11,경남,창녕,1.1,71
2006,11,경남,함안,-,-
2006,11,경남,하동,1.3,65
2006,11,경남,고성,1.3,65
2006,11,경남,사천,1.3,65
2006,11,경남,함안,1.3,65
2006,11,경남,마산,2.2,55
2006,11,경남,진해,2.2,55
2006,12,서울,서울,2.1,59
2006,12,인천,인천,2.5,63
2006,12,경기,동두천,1.2,65
2006,12,경기,파주,1.4,71
2006,12,경기,수원,1.7,60
2006,12,인천,강화,1.4,65
2006,12,경기,양평,0.9,70
2006,12,경기,이천,0.9,74
2006,12,강원,속초,2.5,49
2006,12,강원,춘천,-,-
2006,12,강원,철원,1.2,75
2006,12,강원,춘천,1,75
2006,12,강원,강릉,-,-
2006,12,강원,강릉,3.4,47
2006,12,강원,동해,2.9,51
2006,12,강원,원주,0.8,70
2006,12,강원,영월,1.2,69
2006,12,강원,인제,1.3,70
2006,12,강원,홍천,0.7,74
2006,12,강원,태백,1.3,60
2006,12,강원,정선,-,-
2006,12,충북,충주,1.4,72
2006,12,충북,청주,1.1,67
2006,12,충북,제천,1.1,76
2006,12,충북,보은,1,77
2006,12,충남,서산,2.3,71
2006,12,충남,홍성,-,-
2006,12,충남,천안,1.6,70
2006,12,충남,보령,1.8,66
2006,12,충남,부여,1.1,76
2006,12,충남,금산,0.8,79
2006,12,대전,대전,1.4,70
2006,12,세종,세종,1.4,70
2006,12,울산,울산,2,53
2006,12,대구,대구,2.1,54
2006,12,부산,부산,2.7,47
2006,12,경남,창원,2.1,52
2006,12,경남,통영,2.5,57
2006,12,경남,진주,1,67
2006,12,경남,김해,-,-
2006,12,경남,창원,-,-
2006,12,경남,양산,-,-
2006,12,경남,의령,-,-
2006,12,경남,함양,-,-
2006,12,경남,거창,1.1,69
2006,12,경남,합천,0.9,71
2006,12,경남,밀양,1.1,61
2006,12,경남,산청,1.9,63
2006,12,경남,거제,1.5,65
2006,12,경남,남해,1.6,61
2006,12,경북,울진,3.7,54
2006,12,경북,안동,1.5,73
2006,12,경북,상주,1.9,68
2006,12,경북,포항,2.6,52
2006,12,경북,봉화,1,71
2006,12,경북,영주,2.7,66
2006,12,경북,문경,1.7,65
2006,12,경북,청송,-,-
2006,12,경북,영덕,3,53
2006,12,경북,의성,0.9,73
2006,12,경북,구미,1.4,67
2006,12,경북,영천,1.6,66
2006,12,경북,경주,-,-
2006,12,전북,군산,1.9,72
2006,12,전북,전주,1.6,72
2006,12,전북,고창,-,-
2006,12,전북,부안,1.1,79
2006,12,전북,임실,0.8,77
2006,12,전북,정읍,0.8,71
2006,12,전북,남원,1.1,77
2006,12,전북,장수,1.4,76
2006,12,전북,고창,-,-
2006,12,전북,순창,-,-
2006,12,전남,여수,4.3,55
2006,12,전남,완도,4.1,68
2006,12,전남,순천,-,-
2006,12,전남,진도,4.9,72
2006,12,전남,영광,-,-
2006,12,전남,보성,-,-
2006,12,전남,강진,-,-
2006,12,전남,장흥,2.1,73
2006,12,전남,해남,2.1,73
2006,12,전남,고흥,1.7,70
2006,12,전남,광양,-,-
2006,12,전남,진도,-,-
2006,12,제주,제주,3.6,61
2006,12,제주,제주,8.1,64
2006,12,제주,제주,3,69
2006,12,제주,제주,2.6,61
2006,12,광주,광주,1.5,70
2006,12,경기,광주,0.9,74
2006,12,경기,남양주,1.4,71
2006,12,경기,시흥,1.7,60
2006,12,경기,성남,1.7,60
2006,12,경기,안성,1.7,60
2006,12,경기,고양,1.7,60
2006,12,경기,평택,1.7,60
2006,12,경기,하남,1.7,60
2006,12,경기,용인,1.7,60
2006,12,경기,구리,1.7,60
2006,12,경기,안산,1.7,60
2006,12,경기,군포,1.7,60
2006,12,경기,화성,1.7,60
2006,12,경기,과천,1.7,60
2006,12,경기,오산,1.7,60
2006,12,경기,안양,1.7,60
2006,12,경기,김포,1.7,60
2006,12,경기,의왕,1.7,60
2006,12,경기,광명,1.7,60
2006,12,경기,가평,0.9,70
2006,12,경기,포천,0.9,70
2006,12,경기,여주,0.9,74
2006,12,경기,양주,1.4,71
2006,12,경기,부천,1.4,71
2006,12,경기,연천,1.4,71
2006,12,경기,의정부,1.2,65
2006,12,강원,화천,1,75
2006,12,강원,고성,3.4,47
2006,12,강원,양구,1,75
2006,12,강원,횡성,0.8,70
2006,12,강원,평창,-,-
2006,12,강원,양양,3.4,47
2006,12,강원,삼척,3.4,47
2006,12,충북,단양,1.4,72
2006,12,충북,음성,1.1,76
2006,12,충북,진천,1.1,76
2006,12,충북,영동,1,77
2006,12,충북,옥천,1,77
2006,12,충북,증평,1,77
2006,12,충북,괴산,1,77
2006,12,충북,청원,1.1,67
2006,12,충남,아산,1.6,70
2006,12,충남,공주,1.1,76
2006,12,충남,논산,0.8,79
2006,12,충남,당진,2.3,71
2006,12,충남,태안,2.3,71
2006,12,충남,예산,-,-
2006,12,충남,청양,1.8,66
2006,12,충남,서천,1.1,76
2006,12,충남,계룡,0.8,79
2006,12,전북,무주,1.4,76
2006,12,전북,진안,1.4,76
2006,12,전북,김제,1.6,72
2006,12,전북,익산,1.6,72
2006,12,전북,완주,1.6,72
2006,12,전남,목포,2.1,73
2006,12,전남,영암,2.1,73
2006,12,전남,무안,1.5,70
2006,12,전남,신안,1.5,70
2006,12,전남,나주,1.5,70
2006,12,전남,구례,1.5,70
2006,12,전남,담양,1.5,70
2006,12,전남,곡성,-,-
2006,12,전남,화순,-,-
2006,12,전남,장성,-,-
2006,12,전남,함평,1.5,70
2006,12,경북,청도,1.6,66
2006,12,경북,경산,1.6,66
2006,12,경북,예천,1.9,68
2006,12,경북,고령,1.9,68
2006,12,경북,성주,1.4,67
2006,12,경북,군위,1.4,67
2006,12,경북,김천,1.4,67
2006,12,경북,칠곡,2.6,52
2006,12,경북,영양,-,-
2006,12,경남,창녕,0.9,71
2006,12,경남,함안,-,-
2006,12,경남,하동,1,67
2006,12,경남,고성,1,67
2006,12,경남,사천,1,67
2006,12,경남,함안,1,67
2006,12,경남,마산,2.1,52
2006,12,경남,진해,2.1,52
2007,1,서울,서울,2,56
2007,1,인천,인천,2.5,62
2007,1,경기,동두천,1.3,64
2007,1,경기,파주,1.3,71
2007,1,경기,수원,1.4,65
2007,1,인천,강화,1.4,65
2007,1,경기,양평,0.9,66
2007,1,경기,이천,1,68
2007,1,강원,속초,2.4,49
2007,1,강원,춘천,-,-
2007,1,강원,철원,1.2,72
2007,1,강원,춘천,0.8,72
2007,1,강원,강릉,-,-
2007,1,강원,강릉,3.4,48
2007,1,강원,동해,3.1,50
2007,1,강원,원주,1,63
2007,1,강원,영월,1.3,63
2007,1,강원,인제,1.6,65
2007,1,강원,홍천,0.8,69
2007,1,강원,태백,1.4,58
2007,1,강원,정선,-,-
2007,1,충북,충주,1.5,65
2007,1,충북,청주,1.2,63
2007,1,충북,제천,1.3,71
2007,1,충북,보은,1,73
2007,1,충남,서산,2.1,72
2007,1,충남,홍성,-,-
2007,1,충남,천안,1.4,69
2007,1,충남,보령,1.6,66
2007,1,충남,부여,1,72
2007,1,충남,금산,0.8,75
2007,1,대전,대전,1.4,65
2007,1,세종,세종,1.4,65
2007,1,울산,울산,2.2,46
2007,1,대구,대구,2.3,46
2007,1,부산,부산,3.2,43
2007,1,경남,창원,2,47
2007,1,경남,통영,2.4,55
2007,1,경남,진주,1,62
2007,1,경남,김해,-,-
2007,1,경남,창원,-,-
2007,1,경남,양산,-,-
2007,1,경남,의령,-,-
2007,1,경남,함양,-,-
2007,1,경남,거창,1.2,63
2007,1,경남,합천,1,64
2007,1,경남,밀양,1.2,53
2007,1,경남,산청,2.1,58
2007,1,경남,거제,1.6,59
2007,1,경남,남해,1.7,57
2007,1,경북,울진,3.8,52
2007,1,경북,안동,1.7,67
2007,1,경북,상주,2.2,60
2007,1,경북,포항,2.7,48
2007,1,경북,봉화,1.2,63
2007,1,경북,영주,3,58
2007,1,경북,문경,2.1,57
2007,1,경북,청송,-,-
2007,1,경북,영덕,3.1,48
2007,1,경북,의성,1,66
2007,1,경북,구미,1.7,58
2007,1,경북,영천,1.8,60
2007,1,경북,경주,-,-
2007,1,전북,군산,2.2,71
2007,1,전북,전주,1.5,71
2007,1,전북,고창,-,-
2007,1,전북,부안,1.3,76
2007,1,전북,임실,1,75
2007,1,전북,정읍,0.9,67
2007,1,전북,남원,1,75
2007,1,전북,장수,1.4,72
2007,1,전북,고창,-,-
2007,1,전북,순창,-,-
2007,1,전남,여수,4.2,53
2007,1,전남,완도,4.2,63
2007,1,전남,순천,-,-
2007,1,전남,진도,5.3,71
2007,1,전남,영광,-,-
2007,1,전남,보성,-,-
2007,1,전남,강진,-,-
2007,1,전남,장흥,2.2,67
2007,1,전남,해남,2.2,70
2007,1,전남,고흥,1.8,65
2007,1,전남,광양,-,-
2007,1,전남,진도,-,-
2007,1,제주,제주,3.7,58
2007,1,제주,제주,8.7,62
2007,1,제주,제주,3.3,66
2007,1,제주,제주,2.5,61
2007,1,광주,광주,1.4,64
2007,1,경기,광주,1,68
2007,1,경기,남양주,1.3,71
2007,1,경기,시흥,1.4,65
2007,1,경기,성남,1.4,65
2007,1,경기,안성,1.4,65
2007,1,경기,고양,1.4,65
2007,1,경기,평택,1.4,65
2007,1,경기,하남,1.4,65
2007,1,경기,용인,1.4,65
2007,1,경기,구리,1.4,65
2007,1,경기,안산,1.4,65
2007,1,경기,군포,1.4,65
2007,1,경기,화성,1.4,65
2007,1,경기,과천,1.4,65
2007,1,경기,오산,1.4,65
2007,1,경기,안양,1.4,65
2007,1,경기,김포,1.4,65
2007,1,경기,의왕,1.4,65
2007,1,경기,광명,1.4,65
2007,1,경기,가평,0.9,66
2007,1,경기,포천,0.9,66
2007,1,경기,여주,1,68
2007,1,경기,양주,1.3,71
2007,1,경기,부천,1.3,71
2007,1,경기,연천,1.3,71
2007,1,경기,의정부,1.3,64
2007,1,강원,화천,0.8,72
2007,1,강원,고성,3.4,48
2007,1,강원,양구,0.8,72
2007,1,강원,횡성,1,63
2007,1,강원,평창,-,-
2007,1,강원,양양,3.4,48
2007,1,강원,삼척,3.4,48
2007,1,충북,단양,1.5,65
2007,1,충북,음성,1.3,71
2007,1,충북,진천,1.3,71
2007,1,충북,영동,1,73
2007,1,충북,옥천,1,73
2007,1,충북,증평,1,73
2007,1,충북,괴산,1,73
2007,1,충북,청원,1.2,63
2007,1,충남,아산,1.4,69
2007,1,충남,공주,1,72
2007,1,충남,논산,0.8,75
2007,1,충남,당진,2.1,72
2007,1,충남,태안,2.1,72
2007,1,충남,예산,-,-
2007,1,충남,청양,1.6,66
2007,1,충남,서천,1,72
2007,1,충남,계룡,0.8,75
2007,1,전북,무주,1.4,72
2007,1,전북,진안,1.4,72
2007,1,전북,김제,1.5,71
2007,1,전북,익산,1.5,71
2007,1,전북,완주,1.5,71
2007,1,전남,목포,2.2,70
2007,1,전남,영암,2.2,70
2007,1,전남,무안,1.4,64
2007,1,전남,신안,1.4,64
2007,1,전남,나주,1.4,64
2007,1,전남,구례,1.4,64
2007,1,전남,담양,1.4,64
2007,1,전남,곡성,-,-
2007,1,전남,화순,-,-
2007,1,전남,장성,-,-
2007,1,전남,함평,1.4,64
2007,1,경북,청도,1.8,60
2007,1,경북,경산,1.8,60
2007,1,경북,예천,2.2,60
2007,1,경북,고령,2.2,60
2007,1,경북,성주,1.7,58
2007,1,경북,군위,1.7,58
2007,1,경북,김천,1.7,58
2007,1,경북,칠곡,2.7,48
2007,1,경북,영양,-,-
2007,1,경남,창녕,1,64
2007,1,경남,함안,-,-
2007,1,경남,하동,1,62
2007,1,경남,고성,1,62
2007,1,경남,사천,1,62
2007,1,경남,함안,1,62
2007,1,경남,마산,2,47
2007,1,경남,진해,2,47
2007,2,서울,서울,2.3,53
2007,2,인천,인천,2.9,61
2007,2,경기,동두천,1.6,56
2007,2,경기,파주,1.6,63
2007,2,경기,수원,1.6,66
2007,2,인천,강화,1.7,59
2007,2,경기,양평,1.1,60
2007,2,경기,이천,1.2,64
2007,2,강원,속초,2.8,52
2007,2,강원,춘천,-,-
2007,2,강원,철원,1.6,64
2007,2,강원,춘천,0.7,67
2007,2,강원,강릉,-,-
2007,2,강원,강릉,3.6,52
2007,2,강원,동해,3.2,54
2007,2,강원,원주,1.1,60
2007,2,강원,영월,1.5,61
2007,2,강원,인제,1.8,63
2007,2,강원,홍천,0.9,63
2007,2,강원,태백,1.5,63
2007,2,강원,정선,-,-
2007,2,충북,충주,1.8,62
2007,2,충북,청주,1.3,57
2007,2,충북,제천,1.4,68
2007,2,충북,보은,1.3,67
2007,2,충남,서산,2.4,69
2007,2,충남,홍성,-,-
2007,2,충남,천안,1.8,64
2007,2,충남,보령,1.5,66
2007,2,충남,부여,1.2,68
2007,2,충남,금산,1.1,69
2007,2,대전,대전,1.8,59
2007,2,세종,세종,1.8,59
2007,2,울산,울산,2.1,56
2007,2,대구,대구,2.4,51
2007,2,부산,부산,3.1,53
2007,2,경남,창원,2,54
2007,2,경남,통영,2.3,63
2007,2,경남,진주,1.2,64
2007,2,경남,김해,-,-
2007,2,경남,창원,-,-
2007,2,경남,양산,-,-
2007,2,경남,의령,-,-
2007,2,경남,함양,-,-
2007,2,경남,거창,1.4,60
2007,2,경남,합천,1,64
2007,2,경남,밀양,1.3,57
2007,2,경남,산청,2,58
2007,2,경남,거제,1.8,64
2007,2,경남,남해,1.6,60
2007,2,경북,울진,3.4,59
2007,2,경북,안동,1.9,66
2007,2,경북,상주,2.1,60
2007,2,경북,포항,2.2,58
2007,2,경북,봉화,1.3,64
2007,2,경북,영주,2.9,61
2007,2,경북,문경,2,58
2007,2,경북,청송,-,-
2007,2,경북,영덕,3,58
2007,2,경북,의성,1.2,65
2007,2,경북,구미,1.7,59
2007,2,경북,영천,1.7,65
2007,2,경북,경주,-,-
2007,2,전북,군산,2.1,75
2007,2,전북,전주,1.8,67
2007,2,전북,고창,-,-
2007,2,전북,부안,1.6,74
2007,2,전북,임실,1.2,69
2007,2,전북,정읍,1.1,63
2007,2,전북,남원,1.4,70
2007,2,전북,장수,1.6,68
2007,2,전북,고창,-,-
2007,2,전북,순창,-,-
2007,2,전남,여수,4.1,57
2007,2,전남,완도,4.3,66
2007,2,전남,순천,-,-
2007,2,전남,진도,5.6,71
2007,2,전남,영광,-,-
2007,2,전남,보성,-,-
2007,2,전남,강진,-,-
2007,2,전남,장흥,2.5,66
2007,2,전남,해남,2.6,71
2007,2,전남,고흥,2,67
2007,2,전남,광양,-,-
2007,2,전남,진도,-,-
2007,2,제주,제주,3.5,59
2007,2,제주,제주,7.5,66
2007,2,제주,제주,3.7,67
2007,2,제주,제주,2.9,62
2007,2,광주,광주,1.7,63
2007,2,경기,광주,1.2,64
2007,2,경기,남양주,1.6,63
2007,2,경기,시흥,1.6,66
2007,2,경기,성남,1.6,66
2007,2,경기,안성,1.6,66
2007,2,경기,고양,1.6,66
2007,2,경기,평택,1.6,66
2007,2,경기,하남,1.6,66
2007,2,경기,용인,1.6,66
2007,2,경기,구리,1.6,66
2007,2,경기,안산,1.6,66
2007,2,경기,군포,1.6,66
2007,2,경기,화성,1.6,66
2007,2,경기,과천,1.6,66
2007,2,경기,오산,1.6,66
2007,2,경기,안양,1.6,66
2007,2,경기,김포,1.6,66
2007,2,경기,의왕,1.6,66
2007,2,경기,광명,1.6,66
2007,2,경기,가평,1.1,60
2007,2,경기,포천,1.1,60
2007,2,경기,여주,1.2,64
2007,2,경기,양주,1.6,63
2007,2,경기,부천,1.6,63
2007,2,경기,연천,1.6,63
2007,2,경기,의정부,1.6,56
2007,2,강원,화천,0.7,67
2007,2,강원,고성,3.6,52
2007,2,강원,양구,0.7,67
2007,2,강원,횡성,1.1,60
2007,2,강원,평창,-,-
2007,2,강원,양양,3.6,52
2007,2,강원,삼척,3.6,52
2007,2,충북,단양,1.8,62
2007,2,충북,음성,1.4,68
2007,2,충북,진천,1.4,68
2007,2,충북,영동,1.3,67
2007,2,충북,옥천,1.3,67
2007,2,충북,증평,1.3,67
2007,2,충북,괴산,1.3,67
2007,2,충북,청원,1.3,57
2007,2,충남,아산,1.8,64
2007,2,충남,공주,1.2,68
2007,2,충남,논산,1.1,69
2007,2,충남,당진,2.4,69
2007,2,충남,태안,2.4,69
2007,2,충남,예산,-,-
2007,2,충남,청양,1.5,66
2007,2,충남,서천,1.2,68
2007,2,충남,계룡,1.1,69
2007,2,전북,무주,1.6,68
2007,2,전북,진안,1.6,68
2007,2,전북,김제,1.8,67
2007,2,전북,익산,1.8,67
2007,2,전북,완주,1.8,67
2007,2,전남,목포,2.6,71
2007,2,전남,영암,2.6,71
2007,2,전남,무안,1.7,63
2007,2,전남,신안,1.7,63
2007,2,전남,나주,1.7,63
2007,2,전남,구례,1.7,63
2007,2,전남,담양,1.7,63
2007,2,전남,곡성,-,-
2007,2,전남,화순,-,-
2007,2,전남,장성,-,-
2007,2,전남,함평,1.7,63
2007,2,경북,청도,1.7,65
2007,2,경북,경산,1.7,65
2007,2,경북,예천,2.1,60
2007,2,경북,고령,2.1,60
2007,2,경북,성주,1.7,59
2007,2,경북,군위,1.7,59
2007,2,경북,김천,1.7,59
2007,2,경북,칠곡,2.2,58
2007,2,경북,영양,-,-
2007,2,경남,창녕,1,64
2007,2,경남,함안,-,-
2007,2,경남,하동,1.2,64
2007,2,경남,고성,1.2,64
2007,2,경남,사천,1.2,64
2007,2,경남,함안,1.2,64
2007,2,경남,마산,2,54
2007,2,경남,진해,2,54
2007,3,서울,서울,2.7,60
2007,3,인천,인천,3.4,67
2007,3,경기,동두천,2.2,62
2007,3,경기,파주,2.4,68
2007,3,경기,수원,2,70
2007,3,인천,강화,2.3,65
2007,3,경기,양평,1.4,65
2007,3,경기,이천,1.7,67
2007,3,강원,속초,3.3,57
2007,3,강원,춘천,-,-
2007,3,강원,철원,2.5,68
2007,3,강원,춘천,1.3,69
2007,3,강원,강릉,-,-
2007,3,강원,강릉,3.3,57
2007,3,강원,동해,3.4,60
2007,3,강원,원주,1.6,64
2007,3,강원,영월,2.1,63
2007,3,강원,인제,2.6,63
2007,3,강원,홍천,1.4,66
2007,3,강원,태백,2.1,61
2007,3,강원,정선,-,-
2007,3,충북,충주,2.4,62
2007,3,충북,청주,1.8,59
2007,3,충북,제천,1.9,69
2007,3,충북,보은,1.7,68
2007,3,충남,서산,3.2,73
2007,3,충남,홍성,-,-
2007,3,충남,천안,2.3,65
2007,3,충남,보령,2.3,68
2007,3,충남,부여,1.6,69
2007,3,충남,금산,1.4,68
2007,3,대전,대전,2.1,62
2007,3,세종,세종,2.1,62
2007,3,울산,울산,2.4,60
2007,3,대구,대구,2.9,52
2007,3,부산,부산,3.6,55
2007,3,경남,창원,2.4,57
2007,3,경남,통영,2.7,65
2007,3,경남,진주,1.7,61
2007,3,경남,김해,-,-
2007,3,경남,창원,-,-
2007,3,경남,양산,-,-
2007,3,경남,의령,-,-
2007,3,경남,함양,-,-
2007,3,경남,거창,1.9,59
2007,3,경남,합천,1.5,61
2007,3,경남,밀양,1.8,55
2007,3,경남,산청,2.7,57
2007,3,경남,거제,2.2,67
2007,3,경남,남해,1.9,60
2007,3,경북,울진,3.3,64
2007,3,경북,안동,2.3,68
2007,3,경북,상주,2.5,63
2007,3,경북,포항,2.3,58
2007,3,경북,봉화,1.5,66
2007,3,경북,영주,3,65
2007,3,경북,문경,2.2,62
2007,3,경북,청송,-,-
2007,3,경북,영덕,3.1,60
2007,3,경북,의성,1.7,64
2007,3,경북,구미,2.2,57
2007,3,경북,영천,2.2,62
2007,3,경북,경주,-,-
2007,3,전북,군산,2.9,75
2007,3,전북,전주,2.4,65
2007,3,전북,고창,-,-
2007,3,전북,부안,2,72
2007,3,전북,임실,1.6,67
2007,3,전북,정읍,1.5,59
2007,3,전북,남원,1.8,67
2007,3,전북,장수,2.2,66
2007,3,전북,고창,-,-
2007,3,전북,순창,-,-
2007,3,전남,여수,4.3,59
2007,3,전남,완도,4.7,65
2007,3,전남,순천,-,-
2007,3,전남,진도,6.3,72
2007,3,전남,영광,-,-
2007,3,전남,보성,-,-
2007,3,전남,강진,-,-
2007,3,전남,장흥,2.7,68
2007,3,전남,해남,3.2,69
2007,3,전남,고흥,2.2,67
2007,3,전남,광양,-,-
2007,3,전남,진도,-,-
2007,3,제주,제주,3.7,59
2007,3,제주,제주,7.8,69
2007,3,제주,제주,3.8,67
2007,3,제주,제주,3,61
2007,3,광주,광주,2,62
2007,3,경기,광주,1.7,67
2007,3,경기,남양주,2.4,68
2007,3,경기,시흥,2,70
2007,3,경기,성남,2,70
2007,3,경기,안성,2,70
2007,3,경기,고양,2,70
